no;name;description;image_link;price;rating;merchant
45;Samsung Galaxy A52 8/128 8/256 GB Kamera 4K RAM 8 ROM 128 256 Resmi - Awesome Black, A52 8/128 GB;"Resolusi Layar 1080 x 2400 pixels

Qualcomm SM7225 Snapdragon 720G (8 nm)

Android 11

One UI 3.0
8GB / 128GB / 256GB

microSDXC

Kamera Belakang
Resolusi
64 MP, f/2.0, 26mm (wide), 1/2.0″, 0.8µm, PDAF OIS
12 MP, f/2.2, 123˚
5 MP, f/2.4,
5 MP, f/2.2,
Fitur
LED flash, panorama, HDR, Video 4K@30fps, 1080p@30/120fps; gyro-EIS

Kamera Depan
Resolusi
32 MP, f/2.2, 26mm (wide), 1/2.8″, 0.8µm
Fitur HDR, Video 4K@30fps, 1080p@30fps

Dual-SIM

Fitur Fast charging
Sensor Fingerprint , accelerometer, gyro, proximity, compass

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/27/35c50bd0-7c5a-4072-8baf-45ddb930f4de.jpg.webp?ect=4g;4999000;4.9;SUPER_GADGET
46;Oppo Reno 6 Ram 8GB+128GB Garansi Resmi Oppo 1 Tahun - Hitam;"Oppo Reno 6 Ram 8GB+128GB Garansi Resmi Oppo 1 Tahun

Penting
- Garansi Resmi Oppo Indonesia
- Imei Terdaftar di Kemenprin

Kelengkapan
- Handphone
- Headset
- Charger
- Softcase
- Kartu garansi Bagian user aja

Spec Detail
1. Layar Reno 6 membawa layar 6,4 inci yang terbuat dari panel Amoled. Layar dengan resolusi FHD+ ini memiliki refresh rate 90Hz. Sementara Reno 6 Pro dan Pro+ memiliki layar 6,55 inci, terbuat dari panel Amoled. Refresh rate-nya juga 90Hz. 2. Kamera Untuk foto, Reno 6 memiliki tiga kamera belakang. Kamera paling besar punya resolusi 64 MP, dibantu oleh kamera ultrawide 8 MP, dan kamera macro 2MP. Kamera depannya berkekuatan 44 MP. Reno 6 Pro mengandalkan kamera 64MP, yang disokong kamera ultrawide 8MP, dan sepasang kamera 2MP untuk fungsi macro serta depth. Sementara Reno 6 Pro+ mengandalkan kamera 50MP dari Sony, yang juga digunakan pada Oppo Find X3 Pro. Untuk fungsi ultrawide ada kamera 16MP, kamera 13MP untuk telephoto, dan kamera 2MP untuk macro. 3. Mesin Reno 6 dipacu prosesor Dimensity 1200, yang disokong memori internal 128GB sampai 256GB. Gawai ini punya pilihan RAM 8GB sampai 12GB. Mesin yang sama juga ditemukan pada Reno 6 Pro. Sementara Reno 6 Pro+ mengandalkan Snapdragon 870 dari Qualcomm. Prosesor ini didukung oleh RAM 8GB sampai 12GB, dengan memori internal 128GB sampai 256GB. Sebagai otaknya ada Android 11, yang dipoles dengan ColorOS 11.3 dari Oppo. 4. Baterai Baterai Reno 6 berkapasitas 4300 mAh, yang dibantu oleh teknologi pengisian daya 65W. Sementara Reno 6 Pro dan Pro+ mengandalkan baterai 4500 mAh, yang juga didukung teknologi pengisian cepat 65W.

Happy Shopping Guys";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/30/7fcddf35-fa1f-4416-9b70-6a4548cf9610.jpg.webp?ect=4g;4379000;5;36shop
47;Xiaomi Redmi Note 9 6/128 GB Garansi Resmi - Hijau;"Ready Stok *11 Desember 2021

Tambahan extra bubble dan kardus
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP,
8 MP,
2 MP,
2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Non-removable Li-Po 5020 mAh battery
Charging Fast charging 18W";https://images.tokopedia.net/img/cache/500-square/product-1/2020/6/18/2608727/2608727_a9cc5f8e-5233-4835-81ec-9221fd0c56a6_800_800.webp?ect=4g;2478000;5;Gudang-HP
48;Samsung M02 2/32 GB Garansi Resmi - Red;"Ready Stock *11 Desember 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches, 102.0 cm2 (~81.9% screen-to-body ratio)
PLATFORM OS Android 10, One UI 2.0
Chipset Mediatek MT6739W (28 nm)
CPU Quad-core 1.5 GHz Cortex-A53
GPU PowerVR GE8100
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Dual 13 MP, 2 MP,
SELFIE CAMERA Single 5 MP,
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/24/c5693920-a57c-42f4-90c7-ae0dec41f041.jpg.webp?ect=4g;1300000;4.9;Gudang-HP
49;Samsung Galaxy A52 8/128Gb | 8/256Gb - Grs resmi Sein - Hitam, 128Gb;"Samsung Galaxy A52 4G
Varian 8/128Gb dan 8/256Gb
Imei Terdaftar
Garansi resmi Samsung 1thn
Ready Awesome Black, White, Violet
Pilih sesuai varian dan warna

NETWORKTechnologyGSM / HSPA / LTE / 2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bandsLTE (unspecified) bandsSA/NSASpeedHSPA 42.2/5.76 Mbps, LTE-A, LAUNCHAnnounced2021, March 17StatusComing soon. Exp. release 2021, March 26BODYDimensions159.9 x 75.1 x 8.4 mm (6.30 x 2.96 x 0.33 in)Weight189 g (6.67 oz)SIMSingle SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by) IP67 dust/water resistant (up to 1m for 30 mins)DISPLAYTypeSuper AMOLED, 120Hz, 800 nits (peak)Size6.5 inches, 102.0 cm2 (~84.9% screen-to-body ratio)Resolution1080 x 2400 pixels, 20:9 ratio (~405 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11, One UI 3.1ChipsetQualcomm SM7225 Snapdragon 720G (8 nm)CPUOcta-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)GPUAdreno 619MEMORYCard slotmicroSDXC (uses shared SIM slot)Internal128GB 8GB RAM, 256GB 8GB RAMMAIN CAMERAQuad64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS
12 MP, f/2.2, 123˚ (ultrawide), 1.12µm
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)FeaturesLED flash, panorama, HDRVideo4K@30fps, 1080p@30/120fps; gyro-EISSELFIE CAMERASingle32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µmFeaturesHDRVideo4K@30fps, 1080p@30fpsSOUNDLoudspeakerYes, with stereo speakers3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth5.0, A2DP, LEGPSYes, with A-GPS, GLONASS, GALILEO, BDSNFCYes (market/region dependent)RadioUnspecifiedUSBUSB Type-C 2.0, USB On-The-GoFEATURESSensorsFingerprint (under display, optical), accelerometer, gyro, proximity, compassMessagingSMS(threaded view), MMS, Email, Push Email, IMBrowserHTML5 ANT+BATTERYTypeLi-Po 4500 mAh, non-removableChargingFast charging 25W, 50% in 30 min (advertised)";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/18/f9043f8a-f810-41cb-8a09-7d59da748e17.jpg.webp?ect=4g;4689000;5;Pluto sellular
50;Samsung A12 6/128 RAM 6GB Internal 128GB Garansi Resmi SEIN - Biru;"Garansi Resmi Samsung Indonesia

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

Note : Sebelum kirim , Barang kami buka untuk aktivasi garansi dan cek fisik .
Membeli berarti Setuju

Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya kak

- Extra Bubble wrap


- Extra Box


Networks: GSM/HSPA/LTE

Dimensions: 164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in)

Weight: 205 g (7.23 oz)

Build: Glass front, plastic haze & mate

SIM: Dual Nano SIM

Display Type: TFT

Size: 6.5 inches, 103.7 cm2 (~83.4% screen-to-body ratio)

Resolution: 720 x 1560 pixels, 19.5:9 ratio (~264 ppi density)

OS: Android 10

Prosesor: Mediatek Helio P35

Card slot: microSDXC

Main Camera: Quad Camera : 48MP + 5MP + 2MP + 2MP

Selfie Camera: 8MP

Loudspeaker: Yes

3.5mm jack: Yes

WLAN: Yes

Bluetooth: Yes

GPS: Yes, with A-GPS, GLONASS, GALILEO, BDS

Radio: Unspecified

USB: USB Type-C 2.0

Sensors: Fingerprint (side-mounted); unspecified sensors

Battery: Li-Po 5000 mAh, non-removable

Charging: Fast charging 15W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/9e673727-24f6-4e4f-b783-b7fef65531b5.jpg.webp?ect=4g;2347000;5;SFONE OMNI STORE
51;Samsung Galaxy A22 6/128 GB Garasi Resmi SEIN - Hitam;"Ready Stock *11 Desember 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 600 nits (HDR)
Size 6.4 inches, 98.9 cm2 (~84.3% screen-to-body ratio)
PLATFORM OS Android 11, One UI Core 3.1
CPU Octa-core (2x2.0 GHz & 6x1.8 GHz)
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP, f/1.8, (wide), PDAF, OIS
8 MP, f/2.2, 123˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
SELFIE CAMERA Single 13 MP, f/2.2, (wide), 1/3.1"", 1.12µm
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/6/d13df955-8cb4-46df-aac8-776f99451d9b.jpg.webp?ect=4g;2860000;5;Gudang-HP
52;XIAOMI POCO F3 5G 8/256 GB , POCO F3 6/128 GB ORIGINAL GARANSI RESMI - 6GB 128GB, OCEAN BLUE;"STR STORE READY STOCK
100% ORIGINAL
100% NEW
100% GARANSI RESMI

NETWORK
TechnologyGSM / HSPA / LTE / 5G

BODY
Dimensions163.7 x 76.4 x 7.8 mm (6.44 x 3.01 x 0.31 in)
Weight196 g (6.91 oz)
BuildGlass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame
SIMDual SIM (Nano-SIM, dual stand-by)

DISPLAY
TypeAMOLED, 120Hz, HDR10+, 1300 nits (peak)
Size6.67 inches, 107.4 cm2 (~85.9% screen-to-body ratio)
Resolution1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
ProtectionCorning Gorilla Glass 5

PLATFORM
OSAndroid 11, MIUI 12 for POCO
ChipsetQualcomm SM8250-AC Snapdragon 870 5G (7 nm)
CPUOcta-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)
GPUAdreno 650

MEMORY
Card slotNo
Internal 256GB, 8GB RAM UFS 3.1

MAIN CAMERA
Triple48 MP, f/1.8, 26mm (wide), 1/2"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide)
5 MP, f/2.4, 50mm (macro), 1/5.0"", 1.12µm, AF
FeaturesLED flash, HDR, panorama
Video4K@30fps, 1080p@30/60/120/240/960fps, gyro-EIS

SELFIE CAMERA
Single20 MP, f/2.5, (wide), 1/3.4"", 0.8µm
FeaturesHDR
Video1080p@30fps, 720p@120fps

SOUND
LoudspeakerYes, with stereo speakers
3.5mm jackNo 24-bit/192kHz audio

COMMS
WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot
Bluetooth5.1, A2DP, LE
GPSYes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS, NavIC
NFCYes
Infrared portYes
RadioNo
USBUSB Type-C 2.0, USB On-The-Go

FEATURES
SensorsFingerprint (side-mounted), accelerometer, gyro, proximity, compass, color spectrum

BATTERY
TypeLi-Po 4520 mAh, non-removable
ChargingFast charging 33W, 100% in 52 min (advertised)
Power Delivery 3.0
Quick Charge 3+

MISC
Colors Arctic White, Night Black";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/28/906eaed1-343e-4c2e-8496-1c8b40a56f2a.png.webp?ect=4g;4850000;5;STR-STORE
53;Samsung Galaxy A52 8/128 GB Garansi Resmi SEIN - Hitam;"Ready Stock *11 Desember 2021

SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 800 nits (peak)
Size 6.5 inches, 102.0 cm2 (~84.9% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
Internal 128GB 8GB RAM,
MAIN CAMERA Quad 64 MP, 12 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 32 MP,
BATTERY Type Li-Po 4500 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/ed5f7636-2527-433b-849e-c3e2b744c807.jpg.webp?ect=4g;4697000;4.9;Gudang-HP
54;Samsung Galaxy A32 6/128 GB Garansi Resmi SEIN - Putih;"Ready Stock *11 Desember 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/16a8b26e-44e9-44b3-943c-85b315f27833.jpg.webp?ect=4g;3436000;5;Gudang-HP
55;Samsung Galaxy A72 8/128 GB Garansi Resmi - Putih;"Ready Stock *11 Desember 2021

SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 800 nits (peak)
Size 6.7 inches, 108.4 cm2 (~84.9% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
Internal 128GB 6GB RAM, 256GB 8GB RAM
MAIN CAMERA Quad 64 MP, 8 MP, 12 MP, 5 MP,
SELFIE CAMERA Single 32 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/b8be7ea9-9875-45c5-85a9-88ab057c7be9.jpg.webp?ect=4g;5241000;4.9;Gudang-HP
56;Evercoss M6A 4/32 Ram 4GB Internal 32GB Garansi Resmi - Ram 3/16 GB;"Deskripsi EVERCOSS M6A 4/32GB dan 3/16GB 100% ORIGINAL GARANSI RESMI 1 TAHUN

Silahkan dipilih sesuai varian


100% Garansi Resmi 1 tahun
100% Baru dan Original

Layar 6.088 inch water drop screeen
Octa core Prosesor
Ram 4GB /3gb Internal 16GB / 32gb
Camera 8mp + Triple back kamera
selfi cam 8mp
Bateray 3200mahAndroid 10
Dual sim
Jaringan 4G LTE
Wifi
Bluetooth
GPS
Suport OTG";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/29/efaac26b-8732-481e-95c8-dc4e2172334e.jpg.webp?ect=4g;875000;4.9;dk-cell
57;Samsung A12 6/128 RAM 6GB Internal 128GB Garansi Resmi SEIN - Putih;"Garansi Resmi Samsung Indonesia

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

NOTE : SAMSUNG PASTI BUKA SEGEL /SEGEL ULANG DAN REPACK UNTUK PENGAKTIFAN GARANSI, MEMBELI BERARTI SETUJU

Agar mengurangi Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya gan
- Extra Bubble wrap


- Extra Box


Networks: GSM/HSPA/LTE

Dimensions: 164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in)

Weight: 205 g (7.23 oz)

Build: Glass front, plastic haze & mate

SIM: Dual Nano SIM

Display Type: TFT

Size: 6.5 inches, 103.7 cm2 (~83.4% screen-to-body ratio)

Resolution: 720 x 1560 pixels, 19.5:9 ratio (~264 ppi density)

OS: Android 10

Prosesor: Mediatek Helio P35

Card slot: microSDXC

Main Camera: Quad Camera : 48MP + 5MP + 2MP + 2MP

Selfie Camera: 8MP

Loudspeaker: Yes

3.5mm jack: Yes

WLAN: Yes

Bluetooth: Yes

GPS: Yes, with A-GPS, GLONASS, GALILEO, BDS

Radio: Unspecified

USB: USB Type-C 2.0

Sensors: Fingerprint (side-mounted); unspecified sensors

Battery: Li-Po 5000 mAh, non-removable

Charging: Fast charging 15W";https://i.ytimg.com/vi/undefined/default.jpg?ect=4g;2347000;5;Vote VIP
58;Vivo V21 4G, 8/128GB + 3GB EXTENDED 4000 mAh Battery, 6.44" Display - Roman Black, 8-128GB;"Varian :
- Roman Black (Hanya Handphone Saja)
- Diamond Flare (Hanya Handphone Saja)
- VIP Black (Paket Lengkap+ Headset Oase)
- VIP Diamond (Paket Lengkap + Headset Oase)
- Black.Gift (Handphone dan Speaker Foomee)
- Diamond.Gift (Handphone dan Speaker Foomee)
- VIP.GIFTBOX/Speaker ( Paket Lengkap + Headset + Speaker Foomee)

Pilih Paket VIP Dapat :

1. Headset oase (Top Quality)
2. Perdana Smartfren
3. Cable Protector
4. IRING
5. Penjepit Cable
6. Gurita

Garansi Resmi Vivo Indonesia 1 tahun.
Garansi tukar unit 3x24 jam
Garansi kerusakan dan ganti unit baru 7x24 jam sejak barang diterima

Gratis Ongkos Kirim (kode Voucher EVOGONGKIR)
Gratis Biaya Admin 2% dengan metode pembayaran kartu kredit
Gratis Cicilan 0%

Ayo pake bubble tambahan agar paket semakin aman saat pengiriman.


Spesifikasi :
Layar 6.44'' FHD + OLED Ultra All Screen COF 60Hz
Memori 8GB+3GB/128GB
Kamera Depan 44MP AF
Kamera Belakang 64MP AF+8MP FF + 2MP
Chipset Snapdragon 720G Octa-core 2.3GHz
Baterai 4000 mAh
Pengecasan 33W Flash Charge
NFC Yes
Sistem Operasi Android11";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/29/79ae12d0-7cdf-4501-9c48-aba3fcb7a581.jpg.webp?ect=4g;3563000;4.9;Evogad Official
59;Samsung M12 4/64 GB Garasi Resmi SEIN - Hijau;"Ready Stok *11 Desember 2021


SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches
PLATFORM OS Android 11, One UI Core 3.1
Chipset Exynos 850 (8nm)
CPU Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
GPU Mali-G52
MEMORY Internal 64GB 4GB RAM
MAIN CAMERA Quad 48 MP, 5 MP,2 MP,2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/04fb9882-da03-4c76-b5a8-95f38c103caa.jpg.webp?ect=4g;1893000;4.9;Gudang-HP
60;Oppo Reno 5 8GB+128GB Garansi Resmi Oppo 1 Tahun - Black;"Oppo Reno 5 8GB+128GB Garansi Resmi Oppo 1 Tahun

Keterangan
- Sepaker adalah Home Theater speaker Oase


Network
Technology
GSM / HSPA / LTE
Launch
Announced 2020, December 31
Status Available. Released 2021, January 09
Body
Dimensions 159.1 x 73.3 x 7.7 mm (6.26 x 2.89 x 0.30 in)
Weight 171 g (6.03 oz)
SIM
Dual SIM (Nano-SIM, dual stand-by)
Display
Type AMOLED, 90Hz, 430 nits (typ), 600 nits (peak)
Size 6.43 inches, 99.8 cm2 (~85.6% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
Protection Corning Gorilla Glass 3
Platform
OS Android 11, ColorOS 11.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
Memory
Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM
Main Camera
Quad 64 MP, f/1.7, 26mm (wide), 1/1.73"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features
LED flash, HDR, panorama
Video 4K@30fps, 1080p@30/60/120fps; gyro-EIS, HDR
Selfie camera
Single 44 MP, f/2.4, 24mm (wide)
Features HDR
Video 1080p@30/120fps, gyro-EIS
Sound
Loudspeaker Yes
3.5mm jack Yes
Comms
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.1, A2DP, LE, aptX HD
GPS Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS
NFC Yes
Radio Unspecified
USB
USB Type-C, USB On-The-Go
Features
Sensors Fingerprint (under display, optical), accelerometer, gyro, proximity, compass
Battery
Type Li-Po 4310 mAh, non-removable
Charging Fast charging 50W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/28/4781ea80-79af-4869-a48e-54dde522ee5e.jpg.webp?ect=4g;4059000;4.9;36shop
61;Samsung Galaxy A03S 4/64 GB Garansi Resmi - Biru;"Belanja di Garasi.ku lebih cuan!!

Follow instagram @garasigadget.id buat ikut Give Away!

- Garansi tukar 2x24 jam (video unboxing lengkap)
- Gratis ongkir dan biaya asuransi pengiriman
- Voucher cashback sampai dengan 5%.
- 100% baru dan original bergaransi RESMI
- Imei terdaftar di Kemenperin

Link Memory Card:


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, August 18
Status Available. Released 2021, August 18
BODY Dimensions 164.2 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in)
Weight 196 g (6.91 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type PLS LCD
Size 6.5 inches, 102.0 cm2 (~81.8% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 11, One UI 3.1 Core
Chipset MediaTek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 3GB RAM, 64GB 4GB RAM
eMMC 5.1
MAIN CAMERA Triple 13 MP, f/2.2, (wide), AF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash
Video 1080p@30fps
SELFIE CAMERA Single 5 MP, f/2.2
Video
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC No
Radio Unspecified
USB USB Type-C 2.0
FEATURES Sensors Fingerprint (side-mounted), accelerometer, proximity
BATTERY Type Li-Po 5000 mAh, non-removable
Charging Fast charging 15W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/a1e40911-f0c5-4975-a6f9-0a368d67bc69.jpg.webp?ect=4g;1748000;5;Garasi.ku
62;XIAOMI REDMI NOTE 10S 8/128 GB REDMI NOTE 10S 6/64 GB GARANSI RESMI - 6GB 64GB, Biru;"STR STORE
100% ORIGINAL
100% GARANSI RESMI
100% BARU
Imei Terdaftar Kemenprin

Processor Mediatek Helio G95 (12 nm)
OS: Android 11, MIUI 12.5
Layar 6.43"" Super AMOLED FHD+ 1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
HDR 10
Fingerprint Side Sensor
Corning Gorilla Glass 3
Dual Nano SIM Card
Micro SD up to 512GB
4 Kamera Belakang 64 MP + 8 MP + 2 MP + 2 MP
1 Kamera Depan 13 MP
Dual Stereo Speakers
IP53 Splash Proof Resistant
NFC Ready
5000 mAh Lithium Polymer Battery
USB Type C Fast Charging 33W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/24/f0a41dc2-105e-4031-88a9-aa41e6df92ed.png.webp?ect=4g;2685000;4.9;STR-STORE
